Date,scientist,rep,primary,secondary_dose,vial,day,status,alive3,X0.hour,X10.hour,log10_10hour,bin_primary,bin_alive3
6/25/2018,Frank,4,01_PBS,0.001,2,5,0,TRUE,48.4,34385,4.536369,0,1
6/25/2018,Frank,4,01_PBS,0.001,3,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,3,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,3,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,3,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,3,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,3,2,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,3,5,0,TRUE,48.4,34385,4.536369,0,1
6/25/2018,Frank,4,01_PBS,0.001,3,5,0,TRUE,48.4,34385,4.536369,0,1
6/25/2018,Frank,4,01_PBS,0.001,4,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,4,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,4,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,4,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,4,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,4,1,1,FALSE,48.4,34385,4.536369,0,0
6/25/2018,Frank,4,01_PBS,0.001,4,5,0,TRUE,48.4,34385,4.536369,0,1
6/25/2018,Frank,4,01_PBS,0.001,4,5,0,TRUE,48.4,34385,4.536369,0,1
6/25/2018,Frank,4,01_PBS,0.001,4,5,0,TRUE,48.4,34385,4.536369,0,1
6/25/2018,Frank,4,01_PBS,0.01,6,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,6,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,6,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,6,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,6,2,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,6,5,0,TRUE,235,442000,5.645422,0,1
6/25/2018,Frank,4,01_PBS,0.01,6,5,0,TRUE,235,442000,5.645422,0,1
6/25/2018,Frank,4,01_PBS,0.01,6,5,0,TRUE,235,442000,5.645422,0,1
6/25/2018,Frank,4,01_PBS,0.01,7,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,7,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,7,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,7,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,7,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,7,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,7,5,0,TRUE,235,442000,5.645422,0,1
6/25/2018,Frank,4,01_PBS,0.01,7,5,0,TRUE,235,442000,5.645422,0,1
6/25/2018,Frank,4,01_PBS,0.01,7,5,0,TRUE,235,442000,5.645422,0,1
6/25/2018,Frank,4,01_PBS,0.01,8,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,8,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,8,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,8,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,8,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,8,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,8,1,1,FALSE,235,442000,5.645422,0,0
6/25/2018,Frank,4,01_PBS,0.01,8,5,1,TRUE,235,442000,5.645422,0,1
6/25/2018,Frank,4,01_PBS,0.01,8,5,1,TRUE,235,442000,5.645422,0,1
6/25/2018,Frank,4,01_PBS,0.01,8,5,1,TRUE,235,442000,5.645422,0,1
6/25/2018,Frank,4,01_PBS,0.1,10,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,10,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,10,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,10,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,10,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,10,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,10,2,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,10,5,0,TRUE,2202.333,4126667,6.615599,0,1
6/25/2018,Frank,4,01_PBS,0.1,10,5,0,TRUE,2202.333,4126667,6.615599,0,1
6/25/2018,Frank,4,01_PBS,0.1,11,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,11,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,11,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,11,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,11,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,11,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,11,2,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,11,5,0,TRUE,2202.333,4126667,6.615599,0,1
6/25/2018,Frank,4,01_PBS,0.1,11,5,0,TRUE,2202.333,4126667,6.615599,0,1
6/25/2018,Frank,4,01_PBS,0.1,11,5,0,TRUE,2202.333,4126667,6.615599,0,1
6/25/2018,Frank,4,01_PBS,0.1,12,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,12,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,12,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,12,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,12,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,12,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,12,1,1,FALSE,2202.333,4126667,6.615599,0,0
6/25/2018,Frank,4,01_PBS,0.1,12,5,0,TRUE,2202.333,4126667,6.615599,0,1
6/25/2018,Frank,4,01_PBS,0.1,12,5,0,TRUE,2202.333,4126667,6.615599,0,1
6/25/2018,Frank,4,01_PBS,0.1,12,5,0,TRUE,2202.333,4126667,6.615599,0,1
6/25/2018,Frank,4,01_PBS,1,13,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,13,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,13,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,13,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,13,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,13,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,13,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,13,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,13,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,13,5,0,TRUE,6521.167,7350000,6.866287,0,1
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,14,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,16,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,16,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,16,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,16,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,16,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,16,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,16,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,16,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,16,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,17,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,17,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,17,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,17,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,17,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,17,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,17,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,01_PBS,1,17,1,1,FALSE,6521.167,7350000,6.866287,0,0
6/25/2018,Frank,4,02_Ef,0.001,19,1,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,19,1,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,19,1,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,19,2,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,19,2,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,19,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,19,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,20,1,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,20,1,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,20,1,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,20,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,20,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,20,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,20,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,20,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,21,1,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,21,1,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,21,2,1,FALSE,48.4,46440.5,4.666897,1,0
6/25/2018,Frank,4,02_Ef,0.001,21,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,21,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,21,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,21,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.001,21,5,0,TRUE,48.4,46440.5,4.666897,1,1
6/25/2018,Frank,4,02_Ef,0.01,23,1,1,FALSE,235,68500,4.835691,1,0
6/25/2018,Frank,4,02_Ef,0.01,23,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.01,23,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.01,23,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.01,23,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.01,23,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.01,23,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.01,23,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.01,24,1,1,FALSE,235,68500,4.835691,1,0
6/25/2018,Frank,4,02_Ef,0.01,24,1,1,FALSE,235,68500,4.835691,1,0
6/25/2018,Frank,4,02_Ef,0.01,24,1,1,FALSE,235,68500,4.835691,1,0
6/25/2018,Frank,4,02_Ef,0.01,24,3,1,FALSE,235,68500,4.835691,1,0
6/25/2018,Frank,4,02_Ef,0.01,24,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.01,24,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.01,24,5,0,TRUE,235,68500,4.835691,1,1
6/25/2018,Frank,4,02_Ef,0.1,26,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,26,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,26,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,26,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,26,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,26,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,26,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,26,3,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,26,5,0,TRUE,2202.333,402000,5.604226,1,1
6/25/2018,Frank,4,02_Ef,0.1,27,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,27,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,27,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,27,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,27,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,27,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,27,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,27,3,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,27,5,0,TRUE,2202.333,402000,5.604226,1,1
6/25/2018,Frank,4,02_Ef,0.1,28,1,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,28,3,1,FALSE,2202.333,402000,5.604226,1,0
6/25/2018,Frank,4,02_Ef,0.1,28,5,0,TRUE,2202.333,402000,5.604226,1,1
6/25/2018,Frank,4,02_Ef,0.1,28,5,0,TRUE,2202.333,402000,5.604226,1,1
6/25/2018,Frank,4,02_Ef,0.1,28,5,0,TRUE,2202.333,402000,5.604226,1,1
6/25/2018,Frank,4,02_Ef,0.1,28,5,0,TRUE,2202.333,402000,5.604226,1,1
6/25/2018,Frank,4,02_Ef,0.1,28,5,0,TRUE,2202.333,402000,5.604226,1,1
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,31,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,33,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,33,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,33,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,33,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,33,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,33,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,33,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,33,1,1,FALSE,6521.167,7620000,6.881955,1,0
6/25/2018,Frank,4,02_Ef,1,33,5,0,TRUE,6521.167,7620000,6.881955,1,1
7/19/2018,Frank,IX/V,01_PBS,0.001,2,2,1,FALSE,32.5,3066.75,3.486678,0,0
7/19/2018,Frank,IX/V,01_PBS,0.001,2,2,1,FALSE,32.5,3066.75,3.486678,0,0
7/19/2018,Frank,IX/V,01_PBS,0.001,2,2,1,FALSE,32.5,3066.75,3.486678,0,0
7/19/2018,Frank,IX/V,01_PBS,0.001,2,3,0,TRUE,32.5,3066.75,3.486678,0,1
7/19/2018,Frank,IX/V,01_PBS,0.001,2,3,0,TRUE,32.5,3066.75,3.486678,0,1
7/19/2018,Frank,IX/V,01_PBS,0.001,2,3,0,TRUE,32.5,3066.75,3.486678,0,1
7/19/2018,Frank,IX/V,01_PBS,0.001,2,3,0,TRUE,32.5,3066.75,3.486678,0,1
7/19/2018,Frank,IX/V,01_PBS,0.001,2,3,0,TRUE,32.5,3066.75,3.486678,0,1
7/19/2018,Frank,IX/V,01_PBS,0.001,2,3,0,TRUE,32.5,3066.75,3.486678,0,1
7/19/2018,Frank,IX/V,01_PBS,0.01,4,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,4,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,4,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,4,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,4,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,4,3,0,TRUE,242.5,20100,4.303196,0,1
7/19/2018,Frank,IX/V,01_PBS,0.01,4,3,0,TRUE,242.5,20100,4.303196,0,1
7/19/2018,Frank,IX/V,01_PBS,0.01,4,3,0,TRUE,242.5,20100,4.303196,0,1
7/19/2018,Frank,IX/V,01_PBS,0.01,4,3,0,TRUE,242.5,20100,4.303196,0,1
7/19/2018,Frank,IX/V,01_PBS,0.01,5,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,5,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,5,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,5,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,5,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,5,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,5,2,1,FALSE,242.5,20100,4.303196,0,0
7/19/2018,Frank,IX/V,01_PBS,0.01,5,3,0,TRUE,242.5,20100,4.303196,0,1
7/19/2018,Frank,IX/V,01_PBS,0.01,5,3,0,TRUE,242.5,20100,4.303196,0,1
7/19/2018,Frank,IX/V,01_PBS,0.1,8,1,1,FALSE,2527.5,188500,5.275311,0,0
7/19/2018,Frank,IX/V,01_PBS,0.1,8,1,1,FALSE,2527.5,188500,5.275311,0,0
7/19/2018,Frank,IX/V,01_PBS,0.1,8,1,1,FALSE,2527.5,188500,5.275311,0,0
7/19/2018,Frank,IX/V,01_PBS,0.1,8,2,1,FALSE,2527.5,188500,5.275311,0,0
7/19/2018,Frank,IX/V,01_PBS,0.1,8,3,0,TRUE,2527.5,188500,5.275311,0,1
7/19/2018,Frank,IX/V,01_PBS,0.1,8,3,0,TRUE,2527.5,188500,5.275311,0,1
7/19/2018,Frank,IX/V,01_PBS,0.1,8,3,0,TRUE,2527.5,188500,5.275311,0,1
7/19/2018,Frank,IX/V,01_PBS,0.1,8,3,0,TRUE,2527.5,188500,5.275311,0,1
7/19/2018,Frank,IX/V,01_PBS,0.1,12,1,1,FALSE,2527.5,188500,5.275311,0,0
7/19/2018,Frank,IX/V,01_PBS,0.1,12,1,1,FALSE,2527.5,188500,5.275311,0,0
7/19/2018,Frank,IX/V,01_PBS,0.1,12,1,1,FALSE,2527.5,188500,5.275311,0,0
7/19/2018,Frank,IX/V,01_PBS,0.1,12,1,1,FALSE,2527.5,188500,5.275311,0,0
7/19/2018,Frank,IX/V,01_PBS,0.1,12,2,1,FALSE,2527.5,188500,5.275311,0,0
7/19/2018,Frank,IX/V,01_PBS,0.1,12,3,0,TRUE,2527.5,188500,5.275311,0,1
7/19/2018,Frank,IX/V,01_PBS,0.1,12,3,0,TRUE,2527.5,188500,5.275311,0,1
7/19/2018,Frank,IX/V,01_PBS,0.1,12,3,0,TRUE,2527.5,188500,5.275311,0,1
7/19/2018,Frank,IX/V,01_PBS,0.1,12,3,0,TRUE,2527.5,188500,5.275311,0,1
7/19/2018,Frank,IX/V,01_PBS,0.1,12,3,0,TRUE,2527.5,188500,5.275311,0,1
7/19/2018,Frank,IX/V,01_PBS,1,16,1,1,FALSE,10106.5,2187500,6.339948,0,0
7/19/2018,Frank,IX/V,01_PBS,1,16,1,1,FALSE,10106.5,2187500,6.339948,0,0
7/19/2018,Frank,IX/V,01_PBS,1,16,1,1,FALSE,10106.5,2187500,6.339948,0,0
7/19/2018,Frank,IX/V,01_PBS,1,16,1,1,FALSE,10106.5,2187500,6.339948,0,0
7/19/2018,Frank,IX/V,01_PBS,1,16,1,1,FALSE,10106.5,2187500,6.339948,0,0
7/19/2018,Frank,IX/V,01_PBS,1,16,1,1,FALSE,10106.5,2187500,6.339948,0,0
7/19/2018,Frank,IX/V,01_PBS,1,16,1,1,FALSE,10106.5,2187500,6.339948,0,0
7/19/2018,Frank,IX/V,01_PBS,1,16,1,1,FALSE,10106.5,2187500,6.339948,0,0
7/19/2018,Frank,IX/V,01_PBS,1,16,2,1,FALSE,10106.5,2187500,6.339948,0,0
7/19/2018,Frank,IX/V,01_PBS,1,16,3,0,TRUE,10106.5,2187500,6.339948,0,1
7/19/2018,Frank,IX/V,02_Ef,0.001,18,3,1,FALSE,32.5,2660,3.424882,1,0
7/19/2018,Frank,IX/V,02_Ef,0.001,18,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,18,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,18,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,18,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,18,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,20,2,1,FALSE,32.5,2660,3.424882,1,0
7/19/2018,Frank,IX/V,02_Ef,0.001,20,2,1,FALSE,32.5,2660,3.424882,1,0
7/19/2018,Frank,IX/V,02_Ef,0.001,20,2,1,FALSE,32.5,2660,3.424882,1,0
7/19/2018,Frank,IX/V,02_Ef,0.001,20,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,20,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,20,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,20,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,20,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,20,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,21,1,1,FALSE,32.5,2660,3.424882,1,0
7/19/2018,Frank,IX/V,02_Ef,0.001,21,2,1,FALSE,32.5,2660,3.424882,1,0
7/19/2018,Frank,IX/V,02_Ef,0.001,21,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,21,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,21,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,21,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,21,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.001,21,3,0,TRUE,32.5,2660,3.424882,1,1
7/19/2018,Frank,IX/V,02_Ef,0.01,22,1,1,FALSE,242.5,11350,4.054996,1,0
