date,scientist,rep,primary,secondary,secondary_dose,condition,vial,day,hour,status,alive3,opposite
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,19,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,1.333333,32,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,4.125,99,1,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,20,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,21,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.1,7,21,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,0.833333,20,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,0.833333,20,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,1.333333,32,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,22,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.333333,32,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,23,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,24,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,24,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,24,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,24,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,24,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,1,8,24,1.833333,44,1,FALSE,TRUE
